PUBLICATION_DATE,SITE_ID,UID,DATE_COL,VISIT_NO,AGKFFACT,BFI,CANALDENS,CAO,CBNF,CLAY,COALMINEDENS,COMPSTRGTH,DAMDENS,DAMNIDSTOR,DAMNRMSTOR,ELEV,FE2O3,FERT,HUDEN2010,HYDRLCOND,INORGNWETDEP_2008,K2O,KFFACT,MANURE,MERCDEP,MGO,MINEDENS,N,NA2O,NABD_DENS,NABD_NIDSTOR,NABD_NRMSTOR,NH4_2008,NO3_2008,NPDESDENS,OM,P2O5,PCTAG2006SLP10,PCTAG2006SLP20,PCTALKINTRUVOL,PCTALLUVCOAST,PCTBL2006,PCTBL2011,PCTCARBRESID,PCTCOASTCRS,PCTCOLLUVSED,PCTCONIF2006,PCTCONIF2011,PCTCROP2006,PCTCROP2011,PCTDECID2006,PCTDECID2011,PCTEOLCRS,PCTEOLFINE,PCTEXTRUVOL,PCTFIRE2000,PCTFIRE2001,PCTFIRE2002,PCTFIRE2003,PCTFIRE2004,PCTFIRE2005,PCTFIRE2006,PCTFIRE2007,PCTFIRE2008,PCTFIRE2009,PCTFIRE2010,PCTFRSTLOSS2001,PCTFRSTLOSS2002,PCTFRSTLOSS2003,PCTFRSTLOSS2004,PCTFRSTLOSS2005,PCTFRSTLOSS2006,PCTFRSTLOSS2007,PCTFRSTLOSS2008,PCTFRSTLOSS2009,PCTFRSTLOSS2010,PCTFRSTLOSS2011,PCTFRSTLOSS2012,PCTFRSTLOSS2013,PCTGLACLAKECRS,PCTGLACLAKEFINE,PCTGLACTILCLAY,PCTGLACTILCRS,PCTGLACTILLOAM,PCTGRS2006,PCTGRS2011,PCTHAY2006,PCTHAY2011,PCTHBWET2006,PCTHBWET2011,PCTHYDRIC,PCTICE2006,PCTICE2011,PCTIMP2006,PCTIMP2011,PCTMXFST2006,PCTMXFST2011,PCTNONAGINTRODMANAGVEG,PCTNONCARBRESID,PCTOW2006,PCTOW2011,PCTSALLAKE,PCTSHRB2006,PCTSHRB2011,PCTSILICIC,PCTURBHI2006,PCTURBHI2011,PCTURBLO2006,PCTURBLO2011,PCTURBMD2006,PCTURBMD2011,PCTURBOP2006,PCTURBOP2011,PCTWATER,PCTWDWET2006,PCTWDWET2011,PCVPY,PCVPY_PT,PERM,PESTIC97,PIP,PIP_PT,POPDEN2010,PRECIP8110,PSUM6M,PSUM6M_PT,PSUMPY,PSUMPY_PT,RCKDEP,RDCRS,RDDENS,RUNOFF,S,SAND,SIO2,SN_2008,SUPERFUNDDENS,TIP,TIP_PT,TMAX8110,TMEAN8110,TMEANPW,TMEANPW_PT,TMEANPY,TMEANPY_PT,TMIN8110,TRIDENS,WETINDEX,WSAREASQKM,WTDEP
6/23/2021,NLA17_MO-10005,237470,8/8/2017,1,0.067293712,26.07355728,0,1.411716111,1.133161068,22.74,0,210.1249685,0.191405876,478093.0233,192653.7812,344.6163721,4.647828395,3.364685616,11.88801524,1.704231271,5.344731892,4.703552691,0.38,0.720757967,16.00080935,0.473300126,0,0.037962569,3.922965929,0.191405876,478093.0233,192653.7812,3.699152169,10.9700642,0,0.51,0.104725415,0.241171404,0,0,0,3.445305771,1.49870801,0,0,0,0,0,0,0,56.64082687,53.76399655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017226529,0,0,0.051679587,0,0.068906115,0.017226529,0,0,0,0.051679587,0.034453058,0,0,0,0,0,1.257536606,1.223083549,17.70887166,11.88630491,0,0,0,0,0,0.443927649,2.023083549,1.65374677,1.429801895,0,0,12.38587425,12.59259259,0,0,0,100,0,0.15503876,0.223944875,1.429801895,0,1.05081826,3.91042205,12.19638243,0,2.773471146,2.773471146,83.34542678,120.9839172,2.79,10.2956839,149.2897097,146.0529938,25.37682849,1209.88817,97.74433286,94.84183502,120.7969671,120.9839172,103.02,0.000172265,1.055596645,439,0.021177473,20.78,70.02961741,701.9797952,0,20.51683869,20.50720024,31.63274812,12.97226095,3.728170207,3.769000053,14.58233832,14.58141708,-5.861068168,0,905.2904393,5.2245,131.36
6/23/2021,NLA17_MO-10006,232120,7/13/2017,1,0.201552991,47,0,18.15314293,2.519412382,49.25,0,132.7738037,0.233181765,304594.9213,172575.0262,339.9870178,1.444574952,19.65141658,12.23322975,0.103744,4.900580356,0.712449014,0.4,5.038824764,19.93122304,11.81308556,0,0.064577997,0.340689003,0.233181765,304594.9213,172575.0262,3.384238926,10.08469365,0,1,0.094853997,0.125918153,0,0,0,0,0,100,0,0,0,0,0,0,33.05351522,32.78069255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020986359,0,0.083945435,4.239244491,0.818467996,0,0.209863589,0.755508919,0.965372508,0.062959077,0,0,0,0,0,0,6.316894019,5.309548793,50.38824764,49.2339979,0,0,0,0,0,0.420776495,0.604616999,1.007345226,1.007345226,0,0,5.267576076,5.267576076,0,0,0.440713536,0,0,0,0.37775446,0.587618048,0.062959077,0.062959077,2.833158447,4.616998951,0,0.692549843,0.692549843,68.04072883,127.8339996,3.93,2.718781936,172.3471428,172.1186066,28.13515557,1185.001138,122.0665178,121.7574997,128.0931843,127.8339996,136.24,0.001678909,2.735305815,413,0.132841006,13.45,33.35654449,630.0854789,0,20.71832494,20.72160149,31.91219274,13.48751933,4.59076322,4.592000008,15.0569887,15.0593338,-5.554942235,0,854.6247639,4.2885,168.26
6/23/2021,NLA17_MO-10006,237740,8/9/2017,2,0.201552991,47,0,18.15314293,2.519412382,49.25,0,132.7738037,0.233181765,304594.9213,172575.0262,339.9870178,1.444574952,19.65141658,12.23322975,0.103744,4.900580356,0.712449014,0.4,5.038824764,19.93122304,11.81308556,0,0.064577997,0.340689003,0.233181765,304594.9213,172575.0262,3.384238926,10.08469365,0,1,0.094853997,0.125918153,0,0,0,0,0,100,0,0,0,0,0,0,33.05351522,32.78069255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020986359,0,0.083945435,4.239244491,0.818467996,0,0.209863589,0.755508919,0.965372508,0.062959077,0,0,0,0,0,0,6.316894019,5.309548793,50.38824764,49.2339979,0,0,0,0,0,0.420776495,0.604616999,1.007345226,1.007345226,0,0,5.267576076,5.267576076,0,0,0.440713536,0,0,0,0.37775446,0.587618048,0.062959077,0.062959077,2.833158447,4.616998951,0,0.692549843,0.692549843,68.04072883,127.8339996,3.93,2.718781936,172.3471428,172.1186066,28.13515557,1185.001138,122.0665178,121.7574997,128.0931843,127.8339996,136.24,0.001678909,2.735305815,413,0.132841006,13.45,33.35654449,630.0854789,0,20.71832494,20.72160149,31.91219274,13.48751933,4.59076322,4.592000008,15.0569887,15.0593338,-5.554942235,0,854.6247639,4.2885,168.26
6/23/2021,NLA17_MO-10007,231060,7/11/2017,1,0.175085454,13,0,16.96905007,15.41967338,37.19742499,0,73.69103557,0,0,0,252.1830573,2.311014555,11.16597038,38.20512211,0.102469793,6.917074708,1.210983031,0.325453855,0,13.17211913,2.012083861,0,0.113817817,0.48144396,0,0,0,5.443420906,11.96666277,0,1.318807444,0.177554155,0.417774402,0,0,9.494872769,0,0,0,0,0,0,0,20.47094569,20.47094569,8.887200912,8.887200912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075958982,0,0,0,0,0,0,0,0.037979491,0,0,0,0,0,90.50512723,3.152297759,3.152297759,32.70034182,32.70034182,0,0,0,0,0,4.527155336,4.527155336,0.417774402,0.417774402,0,0,11.65970376,11.65970376,0,0,0,0,0,0,11.84960122,11.4698063,0,0.151917964,10.40638055,10.6342575,0,0.455753893,0.455753893,84.18432376,83.54316711,0.987406001,35.67820535,137.9321315,137.656601,80.1404837,1001.051966,53.40405222,53.99816513,83.32388654,83.54316711,152.3564185,0,1.604496201,241,0.269633044,16.53211546,40.26480758,777.429701,0,20.5986949,20.6522007,17.38564534,11.31973283,0.251286254,0.27033338,13.31416574,13.34208393,5.247799134,0,521.0505127,2.3697,109.2773604
6/23/2021,NLA17_MO-10008,228240,6/21/2017,1,0.303614458,13,0,18.15314293,11.80722892,36.52823293,0,132.7738037,0,0,0,259.8634538,1.444574952,40.48192771,3.581069159,0.103744,6.153943539,0.712449014,0.36,15.18072289,14.85060692,11.81308556,0,0.064577997,0.340689003,0,0,0,4.515180588,11.77201271,0,0.37811245,0.094853997,0.200803213,0,0,0,0,0,100,0,0,0,0,0,0,6.224899598,6.224899598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.803212851,0,0,0,0,0,0,0,0.200803213,0,0,0,0,0,0,0,0,84.3373494,83.93574297,0,0,0,0,0,0,0.182730924,1.204819277,1.204819277,0.200803213,0,6.024096386,6.024096386,0,0,0,0,0,0,0,0.401606426,0,0,0,0,0,2.208835341,2.208835341,81.91835491,99.2052536,3.660240964,13.78768537,149.5140024,148.6856079,8.581178807,1098.972621,67.55673209,68.90299988,95.19731327,99.2052536,152.4,0,0.329915714,344,0.132841006,12.1253012,33.35654449,736.1704712,0,20.88439312,20.82420158,18.82920389,13.0485417,2.634105919,2.561000109,14.45634894,14.38108444,7.259645351,0,456.8052209,0.4482,152.2992369
6/23/2021,NLA17_MO-10009,242150,9/12/2017,1,0.020810811,29.11486486,0,18.15314293,0.804054054,25.45,0,132.7738037,0,0,0,157.8805912,1.444574952,1.797297297,2.585969752,0.103744,5.400677681,0.712449014,0.44,0.094594595,18.07891987,11.81308556,0,0.064577997,0.340689003,1.876876877,243084.4595,129645.045,3.636645079,11.42809391,0,0.29,0.094853997,2.027027027,0,0,0,0,0,100,0,0,6.756756757,6.756756757,0,0,83.9527027,83.9527027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168918919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72972973,4.72972973,0,0,0,0,0,0,0,0,0,0,0,4.560810811,4.560810811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.11703651,134.5847473,3.5,9.999147925,159.7901485,159.8992004,5.466129883,1198.910707,109.5844469,109.0664978,134.4450074,134.5847473,152.4,0,1.372130842,426,0.132841006,8.32,33.35654449,725.8549805,0,21.60755817,21.57940102,32.42618356,13.70299298,4.35943877,4.340000153,15.44379104,15.42883396,-4.379898763,0,691.3665541,0.5328,116.73
6/23/2021,NLA17_MO-10010,230390,7/6/2017,1,0.114841849,23,0,20.4811113,1.435523114,39.09,,87.39844229,,,,356.8358151,1.688809423,9.187347932,36.74123112,0.144986954,6.163491964,0.836296594,0.403333333,0.861313869,8.940038681,2.910834335,0,0.118160019,0.463225259,,,,4.460870028,11.99378443,0,0.47,0.228345694,1.459854015,0,0,0,0,0,100,0,0,0,0,0,0,56.93430657,56.93430657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97323601,0,0.243309002,0,0,0,0,0,0.486618005,0,0,0,0,0,0,0,28.71046229,28.71046229,0,0,0,0,0,1.379562044,1.379562044,0,0,0,0,1.946472019,1.946472019,0,1.216545012,1.216545012,0,0,0,2.433090024,2.433090024,0,0,8.759124088,8.759124088,0,0,0,87.59635823,103.638916,3.12,9.278392474,167.851454,167.9349976,82.92855163,1152.656413,82.51107892,82.71466827,101.9266607,103.638916,152.4,0,2.823388621,626,0.274048491,17.13927184,36.34299957,756.4784241,0,20.69818093,20.76780128,18.60896556,12.94972388,3.554719549,3.593333483,14.76153826,14.81608391,7.289608002,,748.9391727,0.368778818,8.717E-09
6/23/2021,NLA17_MO-10015,233570,7/20/2017,1,0.213121809,18,0,15.91176764,7.689277899,33.34063457,0,72.55316216,0,0,0,242.7261926,2.453096223,17.57549234,2.156179728,0.100001995,5.591133726,1.323759574,0.386586433,1.098468271,14.71988442,1.944978776,0,0.095918358,0.495863287,0,0,0,4.198250107,10.36006606,0,0.876630197,0.192767757,0,0,0,0,0,0,0,0,0,0.510576222,0.510576222,12.61852662,12.61852662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291757841,0,0,0,0,0,0,0,0,0,42.30488694,42.30488694,0,0,0,0,0,1.241429613,1.241429613,0,0,0,100,8.388037929,8.388037929,0,0,0,0,0,0,1.458789205,1.458789205,0,0,8.169219548,8.169219548,0,26.54996353,26.54996353,67.16126109,98.49441528,1.815973742,31.59623015,173.0334602,173.1072083,4.74922575,1133.207915,70.52560631,70.17500305,98.65527618,98.49441528,146.3159737,0,3.237886269,314,0.242019965,9.191962071,43.19030417,658.9074451,0,20.85639097,20.89020157,18.83080659,12.7267778,2.853875718,2.892000198,14.56692218,14.59800053,6.616932183,0,551.8905908,1.2339,75.42415755
6/23/2021,NLA17_MO-10027,229170,6/28/2017,1,0.281482192,14,0,34.23880192,24.03945205,39.97726027,0,135.8715954,0,0,0,271.4873589,1.023196387,39.06410959,7.998200699,0.031379571,6.089099608,0.353686302,0.375257534,0.751232877,14.11326294,4.469170862,0,0.052302025,0.220133465,0,0,0,4.434942565,11.75209878,0,0.72,0.096901808,0,0,0,0,0,0,0,0,0,0,0,55.83561644,55.83561644,14.4109589,14.4109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,19.28767123,19.28767123,0,0,0,0,0,0.635068493,0.635068493,0,0,0,0,3.479452055,3.479452055,0,0,0,0,0,0,0.520547945,0.520547945,0.219178082,0.219178082,3.589041096,3.589041096,0,2.657534247,2.657534247,84.20306396,102.0998306,0.946328767,99.75524867,138.9685974,138.9685974,18.48323691,1056.964807,77.92466736,77.92466736,102.0998306,102.0998306,152.2056164,0.000273973,2.885236077,277,0.085371785,13.69267945,23.4735504,755.6348114,0,20.32960129,20.32960129,31.6029319,12.48444193,2.150666714,2.150666714,14.09150028,14.09150028,-6.827479608,0,810.3553425,3.285,52.14556164
6/23/2021,NLA17_MO-10028,240700,8/30/2017,1,0.380208333,27.89583333,0,16.69717598,6.319444444,34.20020833,0,66.62628937,0,0,0,276.4284259,2.813595057,25.27777778,2.891470822,0.009451,5.586900234,1.539000988,0.421041667,2.708333333,16.73034511,2.489967108,0,0.083520003,0.537712991,0,0,0,4.151554585,10.50017357,0,0.731203704,0.171618,0,0,0,0,0,0,0,0,0,0,0,6.018518519,6.018518519,8.796296296,8.796296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.25925926,84.25925926,0,0,0,0,0,0,0,0,0,0,100,0.925925926,0.925925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.8682073,111.7683334,3.303333333,14.02754339,172.8789611,172.9172058,6.494549727,1141.9113,84.95217302,84.88150024,111.8448582,111.7683334,134.3434028,0,2.311637156,328,0.242410004,18.93766204,42.19514847,665.2982178,0,20.79775472,20.79780006,19.37199036,13.25225827,3.595197775,3.595333576,15.00391395,15.00341702,7.13250783,0,506.7638889,0.3888,85.46131944
6/23/2021,NLA17_MO-10036,239000,8/16/2017,1,0.262654711,14.94855211,0,1.503497072,17.2074085,36.45397178,0,1.056474574,0.081663318,5237.963643,2115.331471,325.768949,8.778265057,14.07878877,1.773008584,0.029410381,6.589583319,2.537644422,0.335454946,5.475084522,13.33383491,1.276256309,0,0.149874345,1.734765352,0.081663318,62553.37351,20951.85457,5.261126914,11.14646094,0,1.188699103,0.191335742,4.417168896,0,0,1.624283404,0,0,0,0,0,0.051447891,0.051447891,11.95061002,11.95061002,7.481993238,7.481993238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007349699,0,0,0,0,98.3757166,0.338086138,0.338086138,66.26488314,66.26488314,0,0,0,0,0,2.190504189,2.19366456,0,0,0,0,1.499338527,1.499338527,0,0.249889755,0.249889755,0,0,0,3.307364398,3.322063795,0.580626194,0.580626194,7.312950169,7.298250772,0,0.962810525,0.962810525,75.56134307,75.6499176,1.046882258,62.65258776,94.68259922,94.46720123,3.884989546,958.6669429,52.52442187,52.44116592,75.8741589,75.6499176,152.0064236,0.00073497,2.470414403,234,0.072754434,16.98319785,60.66177752,724.9252905,0,19.40525605,19.40180016,30.78704218,10.35538299,-0.87392506,-0.874666691,12.16192094,12.1605835,-10.16541965,0,779.8500661,12.2454,112.4684904
6/23/2021,NLA17_MO-10038,242420,9/13/2017,1,0,34.27874564,0,14.95374649,0,32.8133101,0,174.9312495,0.967866822,250707.3171,175495.122,246.9105444,0.732882541,0,2.357082074,0.04243647,5.144263129,1.773232905,0.373131533,0,16.0631025,10.07129095,0,0.06179145,1.364153254,0,0,0,3.477595346,10.83915278,0,0.328231707,0.041703338,0,0,0,0,0,0,0,0,0,0,0,0,0,81.05400697,81.05400697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304878049,0,0,2.787456446,0,0,0,0.174216028,0.261324042,0.130662021,0.043554007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308362369,0.308362369,3.789198606,3.789198606,0,3.048780488,9.407665505,9.407665505,0,0,0,96.95121951,0,0,0,0,0,0,5.74912892,5.74912892,0,0,0,78.97958374,122.8409195,5.589982578,1.600040851,154.8022003,154.8022003,4.396984239,1187.050061,113.2701721,113.2701721,122.8409195,122.8409195,143.2883885,0.00043554,0.719199549,439,0.033287376,26.68061411,41.65263531,688.8458729,0,20.73000145,20.73000145,32.00087094,13.12288249,4.07066679,4.07066679,14.76258373,14.76258373,-6.405052355,0,676.4712544,2.0664,142.8498693
6/23/2021,NLA17_MO-10039,242910,9/19/2017,1,0.004056474,23,0,45.11721767,0.416322314,39.96,0,110.5890882,0,0,0,177.023936,0.937815611,0.512396694,349.621349,0.025731388,5.976840965,0.327684046,0.379817493,0,13.62618152,1.589841493,0,0.031102282,0.188063905,0,0,0,4.319383139,11.64634104,0,0.72,0.083417772,0,0,0,72.76170799,0,0,0,0,0,0,0,0,0,5.268595041,5.268595041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.825068871,0.068870523,0.103305785,0,0,0,0,0.241046832,0,0,0,0,0.034435262,0,0,0,0,27.23829201,0,0,1.067493113,1.067493113,0,0,0,0,0,29.59331956,31.50964187,0,0,0.103305785,0,10.33057851,10.33057851,0,0,0,0,4.063360882,5.199724518,45.93663912,46.0399449,13.80853994,15.56473829,17.25206612,14.25619835,0,2.272727273,2.272727273,74.17695239,95.4876709,0.94,5.513655219,126.1466074,124.3765945,837.3852731,1067.460078,78.75723331,78.5111618,96.39738119,95.4876709,152.4,0.00137741,10.81594987,276,0.057595203,13.41,10.72457537,765.1160895,0,21.24872504,21.26480103,31.8941456,12.98430155,2.878020396,2.893000126,14.69504966,14.70875072,-6.439290692,0,859.9428375,2.6136,51.73
6/23/2021,NLA17_MO-10043,243240,9/25/2017,1,0.256981132,9,0,34.5322113,26.03773585,39.55221698,,136.8297119,,,,214.0496108,0.998987019,36.45283019,3.407327799,0.030423,6.623681704,0.336899996,0.38,0,13.27550265,4.507846832,0,0.052055001,0.215752006,,,,4.955273469,12.33306376,0,0.72,0.095152996,10.37735849,0.117924528,0,20.75471698,0,0,0,0,0,0,0,17.80660377,15.91981132,20.4009434,20.28301887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235849057,0,0,0,0,0,79.24528302,0,0,47.28773585,40.91981132,0,0,0,0,0,1.583726415,2.803066038,0,0,0,0,5.306603774,5.306603774,0,0.589622642,0.589622642,0,0,0,3.773584906,6.014150943,0,0.589622642,4.83490566,10.37735849,0,0,0,84.90958923,76.2321701,0.930801887,49.27823639,124.2534799,122.7389984,4.388615318,1021.178162,58.49355473,57.77516937,77.09068898,76.2321701,152.4,0,2.914400578,259,0.083673999,10.92712281,23.11837006,801.4545085,0,20.39919951,20.39459991,17.98950577,12.1026926,1.148634473,1.141333461,13.69492461,13.69016743,6.209508896,,760.3691038,0.765422232,4.89031E-09
6/23/2021,NLA17_MO-HP001,228334,6/22/2017,1,0.002373581,30.56774797,0,21.34113987,0.032075423,36.40669532,0,161.097827,0,0,0,376.5158294,1.150537634,0.120432174,1.768153116,0.153543511,5.683635739,0.583600075,0.370460224,0.032075423,16.35519864,14.03944607,0,0.087870057,0.38455298,0.02885778,519694.223,469860.5303,3.975829305,11.52332326,0,0.343615562,0.052700362,0.075318806,0,0,0,0,0,76.79401605,0,0,5.033374023,4.99961042,0,0,65.30140509,65.07025427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142846012,0.020777602,0.049346804,0.218164818,0.298678025,0.649300055,0.862270472,0.340233229,0.109082409,1.521959328,0.054541205,0.064930005,0.031166403,0,0,0,0,0,0.059735605,0.059735605,0.641508454,0.641508454,0,0,0,0,0,0.14463808,0.14463808,22.03984105,21.95673064,0,23.20598395,4.648988391,4.648988391,0,0.71942446,1.06744929,0,0,0,0.007791601,0.007791601,0,0,1.529750928,1.529750928,0,0.018180402,0.018180402,81.75136024,122.7818298,5.465518012,0.133120469,150.4979246,152.3654022,3.770513098,1159.394464,102.1439678,103.1256638,122.3343898,122.7818298,146.3958266,0,0.510748417,356.200374,0.066161729,24.59350674,27.06576626,736.8236728,0,20.57279382,20.54860115,31.20304162,13.02297032,3.700956964,3.696333408,14.65099385,14.62708378,-5.962257511,0,716.1423266,34.6527,152.7806241
6/23/2021,NLA17_MO-HP002,226330,6/7/2017,1,0.1937474,13.84041605,0,18.84836769,12.55274889,35.25574443,0,77.9948349,0.990589401,1632013.987,1165258.801,296.4454056,2.104243994,10.27043091,0.830928713,0.075456001,6.460620779,1.30379498,0.332439822,3.994056464,13.34058108,1.091856003,0,0.156611994,0.38746199,0,0,0,5.141567515,10.98179547,0,0.829973254,0.127146006,3.298662704,0,0,66.59732541,0,0,0,0,0,0.14858841,0.14858841,6.300148588,6.300148588,19.52451709,19.52451709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178306092,0.386329866,0,0.059435364,0,0,0,0,0,0,0,0,0,0,0,0,0,33.40267459,2.258543834,2.258543834,50.75780089,50.75780089,0,0,0,0,0,1.00564636,1.00564636,0.564635958,0.564635958,0,0,11.44130758,11.44130758,0,0,0,0,0,0,1.872213967,1.872213967,0,0,5.2897474,5.2897474,0,1.842496285,1.842496285,84.61509077,85.80833435,1.042317979,16.11638666,141.9732822,143.2567902,1.672220448,980.657834,54.4005941,54.17950058,85.32305322,85.80833435,151.6261337,0,2.185443659,234,0.36500001,12.78350371,35.90969849,715.9627885,0,19.55811727,19.582201,16.66408973,10.80345268,-0.555207684,-0.53066659,12.44448619,12.46616745,4.939220538,0,443.8977712,3.0285,95.94030312
6/23/2021,NLA17_MO-HP003,226670,6/9/2017,1,0.162631579,13,0,34.4784992,12.28867624,40.58211058,0,136.6543172,0,0,0,266.1402977,1.003418834,20.8907496,4.002892854,0.030598112,6.173107989,0.339972931,0.382905369,0.409622541,11.79893479,4.500766732,0,0.052100222,0.216554084,0,0,0,4.544108014,11.74629462,0,0.740614035,0.095473137,4.465709729,0.186071239,0,0,0,0,0,0,0,0,0,19.51089846,19.51089846,50.23923445,50.23923445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026581606,0.026581606,0,0.106326422,0,0,0,0,0.026581606,0,0,0,0,0,100,0.292397661,0.292397661,21.45135566,21.45135566,0.23923445,0.23923445,0,0,0,0.475279107,0.475279107,0,0,0,0,4.412546518,4.412546518,0,0,0,0,0,0,0.398724083,0.398724083,0,0,3.083466241,3.083466241,0,0.372142477,0.372142477,95.1168076,89.71350098,1.464215843,46.10444206,136.6720022,137.2245941,8.728680106,988.2991492,65.47196573,65.38150024,88.91234212,89.71350098,135.702924,0,1.838047276,275,0.083984799,12.32940457,23.18339008,767.9066287,0,20.22387655,20.2242012,31.07761858,11.83926769,1.682035509,1.717333436,13.73083186,13.74558449,-7.687958353,0,760.7737905,3.3858,81.46043062
6/23/2021,NLA17_MO-HP004,226571,6/8/2017,1,0.034113047,21.70875696,0,17.59590536,2.191397085,34.94739495,0,75.10895705,0.105331069,524859.5363,409324.8268,273.5573585,2.147013891,1.992179168,25.30301569,0.116612084,7.286179904,1.087104485,0.339577438,0.099608958,13.18066374,2.182790144,0,0.1419233,0.465285513,0.026332767,4092.598649,4092.598649,5.64344386,12.91169256,0,0.578062147,0.1590572,2.547695225,0.07346842,0,0,0.018959592,0.018959592,0,0,0,0.213295414,0.213295414,0.450290319,0.400521389,65.0977604,65.28498637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014219694,0.011849745,0.033179287,0,0.02369949,0.002369949,0.042659083,0.085318166,0.016589643,0.028439389,0.037919185,0,0,0,0,0,76.34079867,6.121578386,5.993601138,9.510605522,9.49164593,0.014219694,0.014219694,0,0,0,1.678706008,1.774783742,2.170873326,2.154283683,0.080578268,23.65920133,6.714065648,6.794643915,0,1.331911364,1.331911364,0,0.158786586,0.187225975,2.365209148,2.400758384,0.706244816,0.874511198,4.576371608,4.291977722,0,0.549828179,0.54745823,68.51885971,73.96233368,1.6000124,4.107354476,94.99571225,91.86320496,52.13080013,1031.181907,54.14990169,53.34716797,75.41075091,73.96233368,151.0673888,0.000165896,2.215245108,318.3269819,0.33725046,24.42711404,37.59256698,839.2300541,0,19.5724926,19.78040123,31.12333493,11.07959511,0.00057943,0.220333412,12.65493315,12.86408424,-9.113020741,0,747.7507525,37.9755,104.7268398
6/23/2021,NLA17_MO-HP005,1000106,6/8/2017,1,0.106217467,14,0,14.28340109,10.71524966,32.61850974,0,56.20763084,0.213753331,1889691.36,1889691.36,203.5289416,3.761069448,15.00134953,1.259629717,0.012563263,6.004442692,1.697732423,0.35,0,13.27550265,2.298485618,0,0.093991265,0.727868783,0.213753331,1889691.36,1889691.36,4.679026604,10.53309155,0,0.8925,0.174785999,3.470213997,0.038557933,0,36.45652593,0,0,0,0,0,4.395604396,4.395604396,9.851551957,9.851551957,47.05995759,46.77077309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019278967,0,0,0.0578369,0,0.1156738,0,0,0,0,0,0,0,0,63.54347407,5.590900328,5.590900328,20.76344708,20.76344708,0,0,0,0,0,0.028532871,0.028532871,0.366300366,0.366300366,2.834008097,0,9.812994024,9.812994024,0,1.368806632,1.657991132,0,0,0,0,0,0,0,0.674763833,0.674763833,0,0.1156738,0.1156738,74.62414551,73.63341522,2.096560632,23.0061748,92.7397995,92.63380432,2.642916926,974.6973419,55.38349915,55.48550034,73.65866852,73.63341522,151.2811857,0,1.001357228,280,0.215373371,20.54971357,45.13201382,702.3500977,0,19.77640152,19.85520172,16.93734527,11.31740344,0.028666615,0.0939999,12.79975033,12.86833382,5.692559659,0,737.1497976,4.678289662,9.94176E-11
